strata,psuid,subid,weight,weight_norm,x_inv,x_cont_2,x_bin,x_cat,x_f1,x_f2,x_f3,x_f4,x_f5,y,y_f
1,10,3,10,0.875359348093937,8.16116033587605,0.586144450037668,0,2,0.733061997918412,0.922055857488886,0.797072239452973,0.573942676186562,0.224596385611221,27.3847872719549,18.7227839023594
1,10,11,10,0.875359348093937,10.0735252397135,0.185513805801189,1,1,0.853332270868123,0.595603754045442,0.0152621155139059,0.906224701087922,0.863346569240093,13.7531705662815,29.7082384930396
1,10,4,10,0.875359348093937,2.59130820631981,0.198163388043838,0,1,0.420878152595833,0.521776863373816,0.488765540998429,0.68780071567744,0.168119087815285,8.60034689553288,17.0161199596985
1,10,1,10,0.875359348093937,2.14738711249083,-1.28732624111869,0,2,0.579619798343629,0.852783936308697,0.0955636948347092,0.845546547789127,0.232715061400086,17.4781556717218,24.1603935656997
1,10,10,10,0.875359348093937,19.5311525696889,0.514408220643596,0,2,0.992634497117251,0.498636125586927,0.604156394954771,0.713897206587717,0.20422752853483,23.3318606273453,19.6878407408927
1,10,15,10,0.875359348093937,11.624444629997,0.688994823304554,0,4,0.514739834703505,0.478550899308175,0.861598076997325,0.259514562785625,0.292427541920915,21.5311719440538,14.6228373280907
1,10,14,10,0.875359348093937,0.631423159502447,0.017388542754676,0,3,0.626548404339701,0.837398306000978,0.0486150900833309,0.551256799604744,0.031776521820575,5.88053929684922,20.3109955148696
1,10,19,10,0.875359348093937,12.3812851309776,-0.336191244169379,1,4,0.196671137353405,0.00300607713870704,0.0403059865348041,0.22421707585454,0.643613122170791,29.2469199816726,11.6558308193956
1,13,16,10,0.875359348093937,2.3401004076004,0.0950339692031336,1,1,0.98297622660175,0.911849165568128,0.73993283114396,0.115722694434226,0.527958419872448,13.7111062235311,9.79572037404983
1,13,4,10,0.875359348093937,1.26391442026943,0.677590596914698,1,2,0.232924157986417,0.635319573571906,0.315242731710896,0.396709725493565,0.547312085982412,9.06390200164471,12.0406176073048
1,13,10,10,0.875359348093937,10.0615656608716,0.784281551560016,1,3,0.643216761993244,0.00762509042397142,0.464301136089489,0.0542254431638867,0.342148084193468,13.6296434057749,2.5418795230969
1,13,9,10,0.875359348093937,6.52251541148871,-0.145787613883989,1,4,0.558505786117166,0.737771143903956,0.790306367678568,0.752176717622206,0.0427927416749299,10.9589242825838,21.046306993416
1,13,17,10,0.875359348093937,11.7562145600095,0.510431720755814,0,3,0.214385769562796,0.558312341570854,0.553053230512887,0.850301748607308,0.422203061403707,15.7424234839921,15.6841649072868
1,13,2,10,0.875359348093937,12.4483160022646,-0.929651483764996,1,1,0.394347320077941,0.755625946912915,0.515970833599567,0.741374121513218,0.544168554013595,15.3136458823941,19.8357836755341
1,13,19,10,0.875359348093937,10.4819620540366,-0.279362691875985,1,1,0.61276931851171,0.597259417874739,0.224870624486357,0.830407615751028,0.651332425884903,12.2491882418927,22.6152435359703
1,13,3,10,0.875359348093937,2.16471573803574,0.368307008439142,0,4,0.245331336278468,0.243777828523889,0.468246603617445,0.773537660948932,0.594638934591785,18.0145447765929,13.1207423469609
1,13,1,10,0.875359348093937,12.1634910954162,0.185248819043317,1,4,0.445593056036159,0.0718577976804227,0.708166589494795,0.452360472874716,0.835829699644819,14.1074975399693,12.2091971367063
1,13,20,10,0.875359348093937,2.75341954547912,-1.4400169064664,0,1,0.502051434013993,0.0897115429397672,0.91326509299688,0.623032514471561,0.266857282491401,13.4122443807323,12.5249381383355
1,13,18,10,0.875359348093937,18.6088379565626,-1.2407526809165,0,1,0.165313590317965,0.531334541272372,0.75523448898457,0.175586447818205,0.480293390573934,29.6272565800761,9.12624648468251
1,13,8,10,0.875359348093937,16.5019396273419,-1.1830778031358,1,2,0.866749907610938,0.930361876729876,0.720082994783297,0.248164992313832,0.971866746433079,17.745278265999,14.5482403165257
1,13,6,10,0.875359348093937,10.3979118494317,1.31518614442467,1,2,0.425530422478914,0.993927786126733,0.8351033735089,0.0110348875168711,0.533494051545858,13.6939938022938,16.6076913646859
1,13,13,10,0.875359348093937,19.8584706475958,0.54210355084493,1,4,0.981067054672167,0.80549964052625,0.215264494298026,0.976677055237815,0.296432591509074,19.9973069697926,19.8313642558054
1,13,5,10,0.875359348093937,15.3368474543095,0.0305974586513201,1,4,0.809321628883481,0.282291009323671,0.508555946173146,0.0341113372705877,0.191500787623227,16.9208729594523,8.34929813775791
1,13,12,10,0.875359348093937,19.8506624205038,-0.450212067850494,0,1,0.359405827708542,0.916005589766428,0.417763049248606,0.341312389355153,0.239255876746029,30.8017078703521,15.2146112738703
1,13,15,10,0.875359348093937,5.6723657855764,-1.17541444710188,1,2,0.428827211726457,0.236477642087266,0.787758148508146,0.15101287397556,0.717160078929737,11.3055432049677,11.791639791796
1,13,7,10,0.875359348093937,9.07636147458106,-0.684753472709901,0,2,0.507210184354335,0.442799583077431,0.567502594087273,0.821049382211641,0.711661621229723,13.5761326796451,18.7707979573687
1,13,11,10,0.875359348093937,1.477758330293,-0.770842637197681,0,4,0.480745481792837,0.689410965889692,0.847768966807053,0.220913648605347,0.788377084303647,17.1201587460724,18.6270051884045
1,13,14,10,0.875359348093937,16.2763551156968,-0.223369839098153,0,1,0.115209202980623,0.245039402972907,0.546757813775912,0.901276775635779,0.535358665511012,19.0957211898272,15.2786723510432
1,18,2,10,0.875359348093937,0.870462344028056,1.7934593997544,0,1,0.00179598387330771,0.686528476886451,0.288614626973867,0.413782194955274,0.698772739619017,8.92754503634633,9.92800857808943
1,18,16,10,0.875359348093937,8.36926151998341,0.661746750156773,0,2,0.100361270830035,0.0238201406318694,0.310834154253826,0.508414923446253,0.0187112079001963,20.0723155385042,8.83130023583338
1,18,18,10,0.875359348093937,11.9985822401941,-0.651975289648499,0,2,0.720079669263214,0.469126703450456,0.408269858453423,0.156121667474508,0.528051322791725,23.9164341540698,13.7055191190785
1,18,8,10,0.875359348093937,11.8043749965727,-1.54284896163112,0,3,0.784495058003813,0.878630339633673,0.523114275420085,0.877042012987658,0.336645256727934,20.7346428422116,19.5015438393818
1,18,10,10,0.875359348093937,10.9406429063529,1.21119659047929,0,2,0.417833767831326,0.761885889573023,0.433825601823628,0.342122399015352,0.459516047732905,22.9605071209413,14.0841263630366
1,18,1,10,0.875359348093937,11.3694231165573,-1.05469003120052,0,2,0.107250185217708,0.245101098669693,0.46802264591679,0.57013033144176,0.911317426944152,24.1708273499358,11.4644631093294
1,18,5,10,0.875359348093937,8.10338857583702,0.411177922604307,1,2,0.484112659934908,0.415446354541928,0.615359426941723,0.318112003849819,0.633932227268815,12.944691809479,13.9780485985388
1,18,11,10,0.875359348093937,13.5639489209279,0.185020194629006,1,2,0.797002477105707,0.734740541083738,0.956690538441762,0.502616348443553,0.927757118362933,13.8071073971631,23.2572425516294
1,18,7,10,0.875359348093937,1.99380921199918,0.720281331182146,0,2,0.550617960747331,0.279058230575174,0.244252170203254,0.496412445791066,0.602891311980784,7.40187970224134,16.0663728731001
1,18,17,10,0.875359348093937,0.340341567061842,-1.16088954072159,1,2,0.2992058317177,0.967788862762973,0.23240838944912,0.245184953091666,0.988965162076056,12.7895926690006,17.3069922114684
1,18,4,10,0.875359348093937,15.4530630866066,0.936772373043355,1,1,0.475606561871246,0.168799702310935,0.555938814533874,0.204316490795463,0.299846295034513,16.0772962819451,8.36730473638095
1,18,15,10,0.875359348093937,5.46640860848129,1.67638673586871,0,1,0.649592094356194,0.65706654288806,0.84657152206637,0.438268064288422,0.637268228223547,17.2281903199747,20.9312825910724
1,18,14,10,0.875359348093937,2.04379900824279,0.0827767367486569,0,3,0.417716166935861,0.506499593146145,0.203192202141508,0.562959318282083,0.582790116313845,8.92890786056275,18.4564234869144
1,18,19,10,0.875359348093937,16.9441728806123,0.0738409944131316,0,2,0.364394581178203,0.318586058449,0.325245376909152,0.321379266213626,0.61271577514708,20.571583092595,11.6591403470991
1,18,6,10,0.875359348093937,8.59358158428222,-0.00671549598801313,1,1,0.715096073690802,0.852367537561804,0.714683518512175,0.475353523856029,0.685321724275127,19.3674204100894,19.5413185797075
1,18,13,10,0.875359348093937,8.81500863004476,0.764581089204901,0,3,0.965603455901146,0.0973816958721727,0.0365641037933528,0.332021155161783,0.670995830092579,13.2420463448479,14.2257815967368
1,18,12,10,0.875359348093937,16.6781612299383,0.832655362408199,0,3,0.335429645143449,0.200070691760629,0.740341301541776,0.674878404708579,0.561651723226532,21.5242795330127,14.6801252149777
1,18,20,10,0.875359348093937,2.12564890738577,0.0371312278996034,1,3,0.403725600102916,0.147888073232025,0.605178497498855,0.658041217364371,0.913459857227281,14.3588021772153,15.6362836734828
1,18,9,10,0.875359348093937,14.3693476077169,-1.60675178692216,0,3,0.247606685152277,0.118650774704292,0.677409013267607,0.847319854656234,0.809332027332857,31.6948440729608,13.6052526460123
1,18,3,10,0.875359348093937,6.38177784625441,0.863200568039688,1,1,0.727843928150833,0.802820748183876,0.249875354580581,0.602206206647679,0.474698869744316,17.1837326055356,21.5359463026617
1,23,29,10,0.875359348093937,19.373485436663,0.0713651949146991,1,2,0.973321848083287,0.824731212342158,0.849842839641497,0.375831384444609,0.854307901347056,29.6506244909428,17.50493580787
1,23,15,10,0.875359348093937,5.94719116576016,0.479390392434278,0,1,0.506132928654552,0.980039356276393,0.677479241741821,0.964278681902215,0.493853483349085,20.1258637345759,25.5153182614685
1,23,16,10,0.875359348093937,0.547574660740793,0.488821361271488,1,4,0.846284980420023,0.861030911561102,0.596078417496756,0.75284260022454,0.0543596358038485,10.2673577689668,19.0424741986665
1,23,3,10,0.875359348093937,13.3533319225535,-0.709904350769626,1,4,0.519121433142573,0.162180114071816,0.949134679976851,0.198643041308969,0.826133246999234,24.1532629999905,14.9975444930331
1,23,31,10,0.875359348093937,17.813230715692,1.32364734396497,1,1,0.683328804094344,0.693759573856369,0.749460260849446,0.671615710482001,0.843186397571117,20.8645492530675,23.2935951888526
1,23,26,10,0.875359348093937,7.08355567418039,0.233956856808844,1,3,0.415666066808626,0.441472652135417,0.20836202823557,0.76162621891126,0.32040196750313,12.9397891860686,19.5735178096886
1,23,36,10,0.875359348093937,15.2173011098057,0.438230908942511,1,1,0.475634625880048,0.510554267792031,0.0979998668190092,0.960580258630216,0.748678036732599,18.9381287150955,26.6342587799214
1,23,17,10,0.875359348093937,12.3456155415624,0.0986711080727818,1,2,0.680033002514392,0.391596799250692,0.236106435768306,0.0702252550981939,0.344824268948287,23.9403363849602,15.1633939185093
1,23,28,10,0.875359348093937,18.0361200496554,-1.93058759758336,0,1,0.21203086944297,0.501634177286178,0.922174490289763,0.311841336311772,0.965536097064614,20.7023348905675,17.8234419837184
1,23,30,10,0.875359348093937,11.9321605935693,-0.115975930041567,0,2,0.233759934315458,0.74231105716899,0.477769551100209,0.862176562892273,0.549228227231652,32.0043479426832,18.6996099241611
1,23,18,10,0.875359348093937,11.2809041608125,0.351862132358508,0,3,0.185287133790553,0.922456799540669,0.872936360305175,0.980300417169929,0.27673531207256,19.7736734639792,22.2740693483072
1,23,21,10,0.875359348093937,2.14769252110273,-1.20720883403542,0,3,0.9549322091043,0.795433703809977,0.888774079736322,0.641437391750515,0.421561136143282,18.5113741705822,22.3277427149916
1,23,35,10,0.875359348093937,13.7584713753313,0.454994355124955,1,1,0.32109084026888,0.797861045226455,0.78204265027307,0.17410077014938,0.284455478424206,16.8143243890246,14.6197711730964
1,23,25,10,0.875359348093937,1.16425896529108,2.37651587453742,1,4,0.299209155375138,0.194700005697086,0.488342886557803,0.572190510807559,0.0167764304205775,21.1651305032083,9.53585335908212
1,23,14,10,0.875359348093937,3.36546401958913,0.275420238083799,0,4,0.808606291655451,0.785488596418873,0.92673849221319,0.281088992487639,0.128357798326761,17.5406476913168,20.9494796333187
1,23,13,10,0.875359348093937,11.0003976710141,1.32899846286254,1,4,0.160556827438995,0.789890152635053,0.416410609846935,0.55635206354782,0.776597509626299,15.9574612671551,16.2784416478486
1,23,32,10,0.875359348093937,8.59208129812032,-0.609913803111271,0,1,0.0802739507053047,0.694904937874526,0.332487575011328,0.521432032575831,0.52786727133207,12.8652979618017,12.9591121187665
1,23,5,10,0.875359348093937,19.7825641697273,-0.962653921252681,0,2,0.914410745259374,0.754891839576885,0.836807887535542,0.973015232942998,0.876110605662689,33.7200583072529,29.6087541991456
1,23,33,10,0.875359348093937,9.56092077307403,-0.295438664713443,1,1,0.701415387680754,0.152822241187096,0.360682644881308,0.308266982203349,0.104545353446156,15.2911324935565,8.55181476603305
1,23,9,10,0.875359348093937,0.709182354621589,0.244529033621244,0,4,0.400621731998399,0.581581863341853,0.407628037733957,0.700794355943799,0.183914711466059,13.0676557735246,19.5241358301073
1,23,22,10,0.875359348093937,1.45912285894156,-2.04703643596117,0,2,0.572861819295213,0.428636786760762,0.67120485752821,0.0246730912476778,0.0555956778116524,14.1270745196663,10.9044906345081
1,23,7,10,0.875359348093937,17.5349418306723,-0.0644978475695332,0,3,0.366250227671117,0.689824951114133,0.840700537664816,0.817796165589243,0.368562612682581,31.5405654853825,22.44599039363
1,23,2,10,0.875359348093937,9.444769336842,-0.680713917786034,0,4,0.242972827050835,0.688426330918446,0.556178075959906,0.0450657361652702,0.0988965143915266,27.6089105334032,9.08224504691418
1,23,10,10,0.875359348093937,3.1484806491062,-0.61202595817986,0,3,0.471691184910014,0.130031396169215,0.122643245384097,0.991485615028068,0.287803368177265,20.2246722265404,19.2966053907651
1,23,8,10,0.875359348093937,12.304714540951,1.19061300611712,0,3,0.668385326396674,0.834705514134839,0.534060073783621,0.743718002922833,0.781598350731656,25.3441936635075,25.8088014705726
1,23,27,10,0.875359348093937,18.0758923524991,0.471962814402415,0,4,0.650989149697125,0.63918071705848,0.802165601635352,0.209241091273725,0.0989986131899059,23.1330553504969,17.3888854826765
1,23,23,10,0.875359348093937,15.2035654429346,-2.31887886928124,0,2,0.609413076890633,0.711495627881959,0.0285623734816909,0.882316752104089,0.559738444397226,35.6584509134176,29.4714381262606
1,23,6,10,0.875359348093937,14.6114223776385,0.15802217332197,0,2,0.673025177326053,0.955625177593902,0.581832986557856,0.582906709751114,0.373458064394072,28.5965929972544,21.0228238229055
1,23,12,10,0.875359348093937,12.7597761340439,-2.48770023399391,0,4,0.900411850539967,0.720363285392523,0.443603847641498,0.0945485897827893,0.964071495691314,20.9886341775864,19.3426319090866
1,23,19,10,0.875359348093937,5.67184338811785,1.24207904881614,1,3,0.855262984987348,0.33234375808388,0.354872762458399,0.545862655155361,0.371178159257397,12.6003533464679,20.1542718342939
1,23,11,10,0.875359348093937,4.6096481429413,0.702471181671853,0,1,0.972021121066064,0.215608592145145,0.662889945786446,0.449224943295121,0.715300419135019,13.4219118440791,19.9732539838635
1,23,34,10,0.875359348093937,12.186367851682,0.337427486211518,0,1,0.85294568981044,0.279016950866208,0.252275052946061,0.345356750069186,0.637839615112171,18.8631857610772,18.7496008217369
1,23,24,10,0.875359348093937,13.6782098002732,0.482067526215691,1,3,0.642261820146814,0.407884535845369,0.102973548462614,0.984983159927651,0.201980478363112,19.0547004210096,24.6656884588543
1,23,4,10,0.875359348093937,3.16395310685039,0.297777436847477,0,3,0.356365167768672,0.162159533239901,0.996911180438474,0.743114946875721,0.654767404310405,12.1824783390693,22.1264591507244
1,23,1,10,0.875359348093937,0.252943304367363,-1.4358436767381,0,4,0.269122697180137,0.5162642467767,0.533613348845393,0.200359105598181,0.49389995355159,13.0662890357372,12.2544989202648
1,23,20,10,0.875359348093937,14.0600059367716,-0.354331538924971,0,3,0.303042826242745,0.7827420134563,0.794347072485834,0.533199813682586,0.538710720837116,21.2169614465734,18.3444823489859
1,38,12,10,0.875359348093937,11.6565006785095,0.585244083252481,1,3,0.289074695669115,0.70683941594325,0.238338455790654,0.871921860147268,0.375411567743868,28.3859039354344,17.8693667404768
1,38,19,10,0.875359348093937,3.77857940737158,0.316233819413595,0,3,0.983253864804283,0.936552342725918,0.313757860800251,0.634105475153774,0.470003896160051,14.7261701078055,11.02312437163
1,38,15,10,0.875359348093937,10.5477312626317,1.20968473159755,1,1,0.930201479233801,0.656028577592224,0.132687869947404,0.47755144815892,0.0867245011031628,13.1480906014001,18.3017914659103
1,38,5,10,0.875359348093937,11.0723944753408,-1.06364161840735,0,1,0.85974220559001,0.474834713153541,0.646930415416136,0.0693366760388017,0.183503858512267,14.1470912940998,11.7763882926276
1,38,16,10,0.875359348093937,15.7622617622837,0.114379060435416,0,4,0.887343702604994,0.0693528829142451,0.78848242177628,0.752972299000248,0.437471347860992,19.7764381134941,15.3533468954801
1,38,17,10,0.875359348093937,4.39088515006006,-0.800915639240427,1,2,0.0968226946424693,0.0720910581294447,0.588070564437658,0.604272258700803,0.508342539891601,13.2678237109142,8.18715892061841
1,38,9,10,0.875359348093937,14.3277570232749,0.673953667192261,0,1,0.755799021106213,0.853482175152749,0.86699428758584,0.711823975900188,0.72505788388662,18.8269315443776,22.5472875190217
1,38,8,10,0.875359348093937,10.0429382454604,1.83613114968276,0,1,0.273275817045942,0.518826870713383,0.976171253249049,0.221635229187086,0.146516640204936,23.183698470371,11.180018146758
1,38,18,10,0.875359348093937,19.3202401138842,-0.401732794870562,1,1,0.952563706086949,0.448605128796771,0.192433044314384,0.428922852966934,0.00802307575941086,18.2960711277613,17.9439727474877
1,38,1,10,0.875359348093937,9.55237493850291,0.0380973432124885,1,1,0.52348698512651,0.452940284507349,0.817804499296472,0.748582582687959,0.643529306165874,11.1141650729699,20.3923274443098
1,38,6,10,0.875359348093937,0.132821383886039,-1.00571256235591,1,1,0.596240185201168,0.672428112011403,0.484306508442387,0.0512765040621162,0.115808238042519,10.8788318913056,11.3647720587807
1,38,3,10,0.875359348093937,15.7305386476219,-0.129093709964745,1,2,0.994923883583397,0.573796679964289,0.582566308323294,0.35392103320919,0.994817746570334,33.1759863037175,17.7314494878414
1,38,4,10,0.875359348093937,5.43062513694167,0.285233912568102,0,3,0.434184669749811,0.152281084330753,0.775852439459413,0.833983151474968,0.986546874511987,9.51426101642129,17.0659831219631
1,38,11,10,0.875359348093937,14.9846035521477,0.494346880144078,1,3,0.297151646111161,0.736735377926379,0.434164283098653,0.538487851619721,0.147040413925424,29.8243874015485,12.5904156938648
1,38,10,10,0.875359348093937,16.1842457111925,-0.331921876917577,1,4,0.802003793884069,0.481442980701104,0.660847851075232,0.301588165573776,0.300494236405939,25.7024235544302,16.0998358890401
1,38,2,10,0.875359348093937,3.75691683962941,0.38229481427692,0,3,0.514070705510676,0.720957447309047,0.843280682340264,0.486630822066218,0.568533912068233,13.7646527058217,20.0090172116128
1,38,13,10,0.875359348093937,9.23871348146349,-0.955910509527231,0,4,0.507621486205608,0.723556064302102,0.618719218997285,0.809575913706794,0.199267971329391,21.4814792945247,20.7844842269621
1,38,20,10,0.875359348093937,9.75169917568564,0.571239006611592,1,2,0.514639358734712,0.708422657800838,0.77332344930619,0.307802902534604,0.624284515623003,18.0962420477012,18.5128884884719
1,38,14,10,0.875359348093937,12.3909534374252,-0.716390313876958,0,2,0.716375244315714,0.798419282305986,0.56040646485053,0.192018205998465,0.573447261471301,15.2794431034305,16.2868251041692
1,38,7,10,0.875359348093937,6.2883631978184,-0.0185387315892568,1,4,0.123207623139024,0.0301472023129463,0.307837303029373,0.630702071357518,0.969030256615952,12.9412650828799,11.0481433295163
2,9,1,10,0.875359348093937,2.08138716872782,1.32320181796165,1,3,0.0424907272681594,0.251619699643925,0.827076456975192,0.305649020709097,0.565498163923621,10.3870647434889,10.4997432015669
2,9,23,10,0.875359348093937,14.7109715640545,-0.530776911468694,0,3,0.551044427324086,0.528765098657459,0.899711610283703,0.112430308246985,0.35960549977608,24.6886842475613,15.0783776441866
2,9,19,10,0.875359348093937,8.5737252375111,0.0400987739787859,1,2,0.293008582200855,0.25069915340282,0.261778251966462,0.555336960125715,0.0727520433720201,18.8583248114402,9.54365298425548
2,9,17,10,0.875359348093937,18.0004371190444,1.85010044609428,0,2,0.790425480809063,0.994143115356565,0.628054258879274,0.664120016153902,0.410216371063143,21.6330606270253,15.2749490804829
2,9,2,10,0.875359348093937,8.56671924702823,-0.794760075471141,0,3,0.508444311562926,0.805546718882397,0.149230231996626,0.376517556607723,0.427266531856731,13.424632909057,18.5307277957505
2,9,9,10,0.875359348093937,3.05993717629463,0.329919047670368,0,2,0.61440785205923,0.294225211488083,0.839525840012357,0.721344403224066,0.0698737904895097,9.03389127221418,15.7414122182095
2,9,12,10,0.875359348093937,16.9609395926818,-0.193745559107202,0,4,0.981818246422336,0.432034407975152,0.74470179551281,0.747391764307395,0.712999030016363,37.1997274348956,24.0048080476882
2,9,14,10,0.875359348093937,3.95314706023783,1.10515229111596,1,3,0.685315010137856,0.129420285811648,0.841204607160762,0.991560709662735,0.72392473439686,10.484448118508,18.972930457314
2,9,16,10,0.875359348093937,7.674246346578,0.532583544184453,1,4,0.148389634210616,0.27765583852306,0.899780915584415,0.456532723270357,0.64256268995814,26.3677298393535,14.0898622829657
2,9,8,10,0.875359348093937,4.04834495857358,-1.47485781677751,0,4,0.247903256909922,0.408010468119755,0.715129901189357,0.160296814050525,0.427595388842747,10.6673656658018,9.99858443748797
2,9,26,10,0.875359348093937,11.1003843694925,0.52604654743279,1,2,0.728618728229776,0.833005862543359,0.0776784184854478,0.0351176194380969,0.563957880716771,30.0084071881907,17.9540754623649
2,9,15,10,0.875359348093937,4.68782851006836,1.01540437625678,1,3,0.0517499204725027,0.31104770489037,0.81937378202565,0.314913754817098,0.170775872189552,15.5355528022108,9.2075278984374
2,9,11,10,0.875359348093937,7.10057361517102,-0.147633969772091,1,1,0.593730695778504,0.0279790544882417,0.0642428621649742,0.880884625250474,0.498156714485958,11.7334825213523,17.7586011763458
2,9,24,10,0.875359348093937,8.83659968152642,-0.32162139725173,1,4,0.97530128993094,0.652935783145949,0.776325831888244,0.817048759199679,0.797807883005589,13.7796472465065,24.3642826551249
2,9,20,10,0.875359348093937,15.8449121797457,-1.49497194887807,0,4,0.960805034264922,0.0297650441061705,0.631368347909302,0.838851324748248,0.822077884571627,19.717972998974,14.828141690845
2,9,7,10,0.875359348093937,19.2038577003405,0.170082490943191,1,2,0.719089809339494,0.747393389930949,0.46871637320146,0.741188462357968,0.990881458390504,18.4707612856601,22.1580579970064
2,9,21,10,0.875359348093937,6.084254081361,-1.24036953354247,0,2,0.26301805023104,0.93806183943525,0.80664755939506,0.93811253271997,0.487854837439954,10.0574105345545,21.5286086089317
2,9,3,10,0.875359348093937,9.58818538114429,0.25324805124457,1,2,0.226650212658569,0.808878762181848,0.242304752347991,0.257976188091561,0.297238535946235,28.8521953765396,11.7520135464819
2,9,25,10,0.875359348093937,5.56313314009458,-0.145282246367835,0,3,0.0493495196569711,0.782184240873903,0.5239451774396,0.801207676064223,0.379896709928289,9.80998278647321,11.8154860568628
2,9,28,10,0.875359348093937,19.6572148893029,1.33986183656621,1,2,0.348249722272158,0.0199753188062459,0.0732908297795802,0.608374981675297,0.168519843136892,18.672747369213,12.4829043548258
2,9,10,10,0.875359348093937,17.2156996466219,-2.01965493539058,0,4,0.343006432754919,0.308088929159567,0.592126013012603,0.236334504559636,0.118708316702396,20.9508317293012,7.50512379209089
2,9,22,10,0.875359348093937,7.14781914837658,-0.311751238030511,1,2,0.291867478052154,0.0255532944574952,0.318290261551738,0.210670323576778,0.177119055297226,23.2964763872852,5.38817488953799
2,9,18,10,0.875359348093937,15.4910486051813,-0.341450672970977,0,4,0.37624377454631,0.257821860024706,0.786147550679743,0.735054631019011,0.93167740968056,36.3008124614602,17.5675244211103
2,9,5,10,0.875359348093937,7.18102864921093,-0.547282512208356,1,3,0.834510540124029,0.3596528142225,0.257579084485769,0.677490206668153,0.579072613501921,10.3811448982528,19.6239164715924
2,9,13,10,0.875359348093937,15.3974163951352,0.913031274848534,1,4,0.890719179995358,0.239169840468094,0.988918047631159,0.0895282183773816,0.0177260949276388,18.039410607854,12.3066809928993
2,9,6,10,0.875359348093937,3.76967845018953,-0.515791457631104,0,2,0.653427249286324,0.126193688251078,0.139375464292243,0.234011672670022,0.936905964044854,13.6768493751261,15.0697983267539
2,9,4,10,0.875359348093937,11.4477398479357,-1.68004700767843,0,3,0.100581630365923,0.854495881125331,0.803029413102195,0.305868074065074,0.977290332317352,13.4936211672383,14.5837841786766
2,9,27,10,0.875359348093937,18.2376812491566,-0.0414293730522957,0,2,0.958720606286079,0.674218929372728,0.783165700500831,0.67428098549135,0.719390573445708,39.5883385057589,22.0987413509526
2,17,6,10,0.875359348093937,1.46089286077768,-0.428948149004694,1,2,0.0426161624491215,0.903380500385538,0.910885728662834,0.688253086758778,0.616930323187262,11.6098712967429,14.5132134320946
2,17,16,10,0.875359348093937,15.4342681122944,1.07896406144822,1,3,0.111422960879281,0.397361030103639,0.929344236385077,0.846583577338606,0.0263301692903042,24.7753360387401,14.6577651994879
2,17,10,10,0.875359348093937,6.42582775559276,0.427241060826898,1,2,0.91991175734438,0.445745675126091,0.649991763057187,0.6641335117165,0.673926740186289,24.2831518176303,20.6787420108263
2,17,2,10,0.875359348093937,9.99401222914457,0.595112588849998,0,3,0.719102053437382,0.0146892475895584,0.63151328265667,0.921744483523071,0.852625463623554,30.8587336897208,14.6574277413998
2,17,8,10,0.875359348093937,11.2350043235347,0.716429490803751,0,3,0.699614832410589,0.486654521664605,0.0964254757855088,0.838872895110399,0.524095652857795,29.6825806402365,22.5735001723028
